program,cores,problem_size,trial,execution_time
parallel_square_transpose,16,1920,4, 2.1883662210
parallel,32,1920,4, 2.8899510290
parallel_transpose,32,1920,4, 1.1906885280
parallel_square_transpose,32,1920,4, 1.1689904300
parallel,16,1920,5, 5.2985485790
parallel_transpose,16,1920,5, 2.2254333860
parallel_square_transpose,16,1920,5, 2.1908865880
parallel,32,1920,5, 2.8854121040
parallel_transpose,32,1920,5, 1.1948741010
parallel_square_transpose,32,1920,5, 1.1723379180
parallel,16,1920,6, 5.5796854310
parallel_transpose,16,1920,6, 2.2115870970
parallel_square_transpose,16,1920,6, 2.1869991360
parallel,32,1920,6, 2.8227073120
parallel_transpose,32,1920,6, 1.1949479320
parallel_square_transpose,32,1920,6, 1.1663909330
parallel,16,1920,7, 5.5817084320
parallel_transpose,16,1920,7, 2.2204213230
parallel_square_transpose,16,1920,7, 2.1886355050
parallel,32,1920,7, 2.7791531410
parallel_transpose,32,1920,7, 1.1838659090
parallel_square_transpose,32,1920,7, 1.1688977560
parallel,16,1920,8, 5.5071690590
parallel_transpose,16,1920,8, 2.2088393670
parallel_square_transpose,16,1920,8, 2.1759313980
parallel,32,1920,8, 2.8363440010
parallel_transpose,32,1920,8, 1.1927130090
parallel_square_transpose,32,1920,8, 1.1770840360
parallel,16,1920,9, 5.4336814510
parallel_transpose,16,1920,9, 2.1965584510
parallel_square_transpose,16,1920,9, 2.1909197150
parallel,32,1920,9, 2.8883779030
parallel_transpose,32,1920,9, 1.5027816970
parallel_square_transpose,32,1920,9, 1.1780738620
parallel,16,1920,10, 5.5580982070
parallel_transpose,16,1920,10, 2.1932889690
parallel_square_transpose,16,1920,10, 2.1908479540
parallel,32,1920,10, 2.8137145470
parallel_transpose,32,1920,10, 1.1944555570
parallel_square_transpose,32,1920,10, 1.1654310900
parallel,16,2080,1, 7.6025771010
parallel_transpose,16,2080,1, 2.7355958410
parallel_square_transpose,16,2080,1, 2.7609652800
parallel,32,2080,1, 3.8652066660
parallel_transpose,32,2080,1, 1.5021208300
parallel_square_transpose,32,2080,1, 1.4748250710
parallel,16,2080,2, 7.3503310380
parallel_transpose,16,2080,2, 2.7686234860
parallel_square_transpose,16,2080,2, 2.7476230610
parallel,32,2080,2, 3.9194845950
parallel_transpose,32,2080,2, 1.5011078000
parallel_square_transpose,32,2080,2, 1.4784373690
parallel,16,2080,3, 7.4693518310
parallel_transpose,16,2080,3, 2.7595843260
parallel_square_transpose,16,2080,3, 2.7360887750
parallel,32,2080,3, 3.8577479840
parallel_transpose,32,2080,3, 1.4996646570
parallel_square_transpose,32,2080,3, 1.4714496260
parallel,16,2080,4, 7.4694589870
parallel_transpose,16,2080,4, 2.7858726740
parallel_square_transpose,16,2080,4, 2.7708138650
parallel,32,2080,4, 3.8849350080
parallel_transpose,32,2080,4, 1.5059356820
parallel_square_transpose,32,2080,4, 1.4876922020
parallel,16,2080,5, 7.5232639610
parallel_transpose,16,2080,5, 2.7812944940
parallel_square_transpose,16,2080,5, 2.7527866460
parallel,32,2080,5, 3.7986154680
parallel_transpose,32,2080,5, 1.7883494290
parallel_square_transpose,32,2080,5, 1.4438093620
parallel,16,2080,6, 7.6319321280
parallel_transpose,16,2080,6, 2.7575787000
parallel_square_transpose,16,2080,6, 2.7666849850
parallel,32,2080,6, 3.8019688050
parallel_transpose,32,2080,6, 1.5024418520
parallel_square_transpose,32,2080,6, 1.4872354900
parallel,16,2080,7, 7.5730023950
parallel_transpose,16,2080,7, 2.7922126840
parallel_square_transpose,16,2080,7, 2.7694310850
parallel,32,2080,7, 3.8153949750
parallel_transpose,32,2080,7, 1.5028625140
parallel_square_transpose,32,2080,7, 1.4869027940
parallel,16,2080,8, 7.3593466650
parallel_transpose,16,2080,8, 2.7794543770
parallel_square_transpose,16,2080,8, 2.7738506480
parallel,32,2080,8, 3.8912092350
parallel_transpose,32,2080,8, 1.9743908570
parallel_square_transpose,32,2080,8, 1.4699791290
parallel,16,2080,9, 7.5375406550
parallel_transpose,16,2080,9, 2.7433625350
parallel_square_transpose,16,2080,9, 2.7539509950
parallel,32,2080,9, 3.8824633880
parallel_transpose,32,2080,9, 1.5025697710
parallel_square_transpose,32,2080,9, 1.4740498050
parallel,16,2080,10, 7.5251430900
parallel_transpose,16,2080,10, 2.7657637450
parallel_square_transpose,16,2080,10, 2.7725464100
parallel,32,2080,10, 3.8128620190
parallel_transpose,32,2080,10, 1.4983875410
parallel_square_transpose,32,2080,10, 1.4872082290
