program,cores,problem_size,trial,execution_time
serial_transpose, 1, 1760, 13, 24.6400000000
serial_random_line, 1, 1760, 13, 43.3300000000
serial_square_transpose, 1, 1760, 13, 24.5700000000
serial, 1, 1760, 14, 39.2200000000
serial_transpose, 1, 1760, 14, 24.6400000000
serial_random_line, 1, 1760, 14, 41.8800000000
serial_square_transpose, 1, 1760, 14, 24.5800000000
serial, 1, 1760, 15, 42.0100000000
serial_transpose, 1, 1760, 15, 24.6600000000
serial_random_line, 1, 1760, 15, 43.1700000000
serial_square_transpose, 1, 1760, 15, 24.5900000000
serial, 1, 1920, 1, 52.9600000000
serial_transpose, 1, 1920, 1, 31.9900000000
serial_random_line, 1, 1920, 1, 55.2900000000
serial_square_transpose, 1, 1920, 1, 31.9000000000
serial, 1, 1920, 2, 56.8700000000
serial_transpose, 1, 1920, 2, 31.9600000000
serial_random_line, 1, 1920, 2, 57.1800000000
serial_square_transpose, 1, 1920, 2, 31.8900000000
serial, 1, 1920, 3, 57.1400000000
serial_transpose, 1, 1920, 3, 31.9700000000
serial_random_line, 1, 1920, 3, 57.1600000000
serial_square_transpose, 1, 1920, 3, 31.8900000000
serial, 1, 1920, 4, 57.6700000000
serial_transpose, 1, 1920, 4, 32.0000000000
serial_random_line, 1, 1920, 4, 57.3100000000
serial_square_transpose, 1, 1920, 4, 31.9000000000
serial, 1, 1920, 5, 57.7200000000
serial_transpose, 1, 1920, 5, 31.9800000000
serial_random_line, 1, 1920, 5, 56.8900000000
serial_square_transpose, 1, 1920, 5, 31.9100000000
serial, 1, 1920, 6, 56.8200000000
serial_transpose, 1, 1920, 6, 31.9900000000
serial_random_line, 1, 1920, 6, 57.0900000000
serial_square_transpose, 1, 1920, 6, 31.9200000000
serial, 1, 1920, 7, 56.6400000000
serial_transpose, 1, 1920, 7, 32.0100000000
serial_random_line, 1, 1920, 7, 57.1700000000
serial_square_transpose, 1, 1920, 7, 31.9000000000
serial, 1, 1920, 8, 57.7200000000
serial_transpose, 1, 1920, 8, 31.9800000000
serial_random_line, 1, 1920, 8, 56.8400000000
serial_square_transpose, 1, 1920, 8, 31.9100000000
serial, 1, 1920, 9, 56.2400000000
serial_transpose, 1, 1920, 9, 31.9700000000
