program,cores,problem_size,trial,execution_time
parallel_steps, 16, 240, 2, 3.6906580329
parallel_unit, 32, 240, 2, 3.2906212434
parallel_steps, 32, 240, 2, 2.2455107421
parallel_unit, 4, 240, 3, 15.4893458411
parallel_steps, 4, 240, 3, 14.2568057775
parallel_unit, 8, 240, 3, 9.3864287734
parallel_steps, 8, 240, 3, 7.1744607762
parallel_unit, 16, 240, 3, 5.1437420771
parallel_steps, 16, 240, 3, 3.7006284818
parallel_unit, 32, 240, 3, 3.2885653302
parallel_steps, 32, 240, 3, 2.2596082985
parallel_unit, 4, 240, 4, 15.5154826865
parallel_steps, 4, 240, 4, 14.3337105811
parallel_unit, 8, 240, 4, 9.3849490955
parallel_steps, 8, 240, 4, 7.1633830369
parallel_unit, 16, 240, 4, 5.1432553381
parallel_steps, 16, 240, 4, 3.7009015009
parallel_unit, 32, 240, 4, 3.2882771194
parallel_steps, 32, 240, 4, 2.2616013438
parallel_unit, 4, 240, 5, 15.5067166910
parallel_steps, 4, 240, 5, 14.2751833647
parallel_unit, 8, 240, 5, 9.3935518712
parallel_steps, 8, 240, 5, 7.1442967057
parallel_unit, 16, 240, 5, 5.1452816725
parallel_steps, 16, 240, 5, 3.7055887580
parallel_unit, 32, 240, 5, 3.4212097675
parallel_steps, 32, 240, 5, 2.2966176420
parallel_unit, 4, 240, 6, 15.5076070651
parallel_steps, 4, 240, 6, 14.3102500141
parallel_unit, 8, 240, 6, 9.3843613937
parallel_steps, 8, 240, 6, 7.1514619067
parallel_unit, 16, 240, 6, 5.1446313858
parallel_steps, 16, 240, 6, 3.6935861185
parallel_unit, 32, 240, 6, 3.2980773747
parallel_steps, 32, 240, 6, 2.2848074585
parallel_unit, 4, 240, 7, 15.5149034783
parallel_steps, 4, 240, 7, 14.2983988971
parallel_unit, 8, 240, 7, 9.3912005648
parallel_steps, 8, 240, 7, 7.1595544741
parallel_unit, 16, 240, 7, 5.1383927539
parallel_steps, 16, 240, 7, 3.6974046454
parallel_unit, 32, 240, 7, 4.1777487472
parallel_steps, 32, 240, 7, 2.2614667341
parallel_unit, 4, 240, 8, 15.5101107582
parallel_steps, 4, 240, 8, 14.2568964735
parallel_unit, 8, 240, 8, 9.3937820494
parallel_steps, 8, 240, 8, 7.1524256468
parallel_unit, 16, 240, 8, 5.1383409873
parallel_steps, 16, 240, 8, 3.7015663460
parallel_unit, 32, 240, 8, 3.2871940434
parallel_steps, 32, 240, 8, 2.2581246942
parallel_unit, 4, 240, 9, 15.5846803486
parallel_steps, 4, 240, 9, 14.2575962991
parallel_unit, 8, 240, 9, 9.3895279095
parallel_steps, 8, 240, 9, 7.1596841142
parallel_unit, 16, 240, 9, 5.1405911371
parallel_steps, 16, 240, 9, 3.6921901479
parallel_unit, 32, 240, 9, 3.2858670801
parallel_steps, 32, 240, 9, 2.2786492184
parallel_unit, 4, 240, 10, 15.5099160895
parallel_steps, 4, 240, 10, 14.2584980801
parallel_unit, 8, 240, 10, 9.3911909238
parallel_steps, 8, 240, 10, 7.1486871317
parallel_unit, 16, 240, 10, 5.1413769200
parallel_steps, 16, 240, 10, 3.6919038072
parallel_unit, 32, 240, 10, 3.3502962366
parallel_steps, 32, 240, 10, 2.2847386673
parallel_unit, 4, 240, 11, 15.5059571043
parallel_steps, 4, 240, 11, 14.2601724565
parallel_unit, 8, 240, 11, 9.3943170533
parallel_steps, 8, 240, 11, 7.1503949314
parallel_unit, 16, 240, 11, 5.1483512893
parallel_steps, 16, 240, 11, 3.7003429309
parallel_unit, 32, 240, 11, 3.5618010461
parallel_steps, 32, 240, 11, 2.2634993866
parallel_unit, 4, 240, 12, 15.6571641862
parallel_steps, 4, 240, 12, 14.2598320693
parallel_unit, 8, 240, 12, 9.3875839487
parallel_steps, 8, 240, 12, 7.1444244757
parallel_unit, 16, 240, 12, 5.1435195208
parallel_steps, 16, 240, 12, 3.6947702095
parallel_unit, 32, 240, 12, 3.2890513167
parallel_steps, 32, 240, 12, 2.2836244851
parallel_unit, 4, 240, 13, 15.5080120638
parallel_steps, 4, 240, 13, 14.2579805404
parallel_unit, 8, 240, 13, 9.3901291117
parallel_steps, 8, 240, 13, 7.1583921313
parallel_unit, 16, 240, 13, 5.1392151117
parallel_steps, 16, 240, 13, 3.7021248639
parallel_unit, 32, 240, 13, 3.2868906334
parallel_steps, 32, 240, 13, 2.3137116507
parallel_unit, 4, 240, 14, 15.5067690387
parallel_steps, 4, 240, 14, 14.2590066046
parallel_unit, 8, 240, 14, 9.3892479688
parallel_steps, 8, 240, 14, 7.1494216099
parallel_unit, 16, 240, 14, 5.1478455812
parallel_steps, 16, 240, 14, 3.6981061324
parallel_unit, 32, 240, 14, 3.3348425105
parallel_steps, 32, 240, 14, 2.3277716190
parallel_unit, 4, 240, 15, 15.6219462678
parallel_steps, 4, 240, 15, 14.2607474551
parallel_unit, 8, 240, 15, 9.5384329185
parallel_steps, 8, 240, 15, 7.1452660635
parallel_unit, 16, 240, 15, 5.1462026089
parallel_steps, 16, 240, 15, 3.6924997121
parallel_unit, 32, 240, 15, 3.3204900697
parallel_steps, 32, 240, 15, 2.2618397921
parallel_unit, 4, 280, 1, 19.1556041539
parallel_steps, 4, 280, 1, 17.6841095090
parallel_unit, 8, 280, 1, 11.5556946471
parallel_steps, 8, 280, 1, 8.8498793393
parallel_unit, 16, 280, 1, 6.3320256919
parallel_steps, 16, 280, 1, 4.5709015429
parallel_unit, 32, 280, 1, 4.0340589210
parallel_steps, 32, 280, 1, 2.8125771955
parallel_unit, 4, 280, 2, 19.1464262754
parallel_steps, 4, 280, 2, 17.7361874580
parallel_unit, 8, 280, 2, 11.5649811476
parallel_steps, 8, 280, 2, 8.8494729251
parallel_unit, 16, 280, 2, 6.3298269063
parallel_steps, 16, 280, 2, 4.5649121329
parallel_unit, 32, 280, 2, 4.0449969023
parallel_steps, 32, 280, 2, 2.9271733314
parallel_unit, 4, 280, 3, 19.1543213353
parallel_steps, 4, 280, 3, 17.6614621505
parallel_unit, 8, 280, 3, 11.5643292740
parallel_steps, 8, 280, 3, 8.8444327489
parallel_unit, 16, 280, 3, 6.3348236382
