program,cores,problem_size,trial,execution_time
serial_steps,1,360,12, 101.6698720083
serial_unit,1,360,13, 101.8184707463
serial_steps,1,360,13, 101.9347786978
serial_unit,1,360,14, 101.8201623037
serial_steps,1,360,14, 101.6587141752
serial_unit,1,360,15, 101.7916325554
serial_steps,1,360,15, 101.6817862988
serial_unit,1,400,1, 119.4744156227
serial_steps,1,400,1, 119.5062460750
serial_unit,1,400,2, 119.4927337691
serial_steps,1,400,2, 119.4521064237
serial_unit,1,400,3, 119.4702024683
serial_steps,1,400,3, 119.4668160826
serial_unit,1,400,4, 119.4647872597
serial_steps,1,400,4, 119.4677553549
serial_unit,1,400,5, 119.4633850008
serial_steps,1,400,5, 119.4700910971
serial_unit,1,400,6, 119.4798993468
serial_steps,1,400,6, 119.4727373198
serial_unit,1,400,7, 119.4793675542
serial_steps,1,400,7, 119.4848448411
serial_unit,1,400,8, 119.5355022252
serial_steps,1,400,8, 119.4761981219
serial_unit,1,400,9, 119.4698096365
serial_steps,1,400,9, 119.4809454083
serial_unit,1,400,10, 119.4495000020
serial_steps,1,400,10, 119.5253342018
serial_unit,1,400,11, 119.4548557922
serial_steps,1,400,11, 119.4845531285
serial_unit,1,400,12, 119.4577627778
serial_steps,1,400,12, 119.5591030270
serial_unit,1,400,13, 119.4647417441
serial_steps,1,400,13, 119.4995031282
serial_unit,1,400,14, 119.4877437726
serial_steps,1,400,14, 119.4695353359
serial_unit,1,400,15, 119.4776356146
serial_steps,1,400,15, 119.4796502888
serial_unit,1,440,1, 139.0902708471
serial_steps,1,440,1, 138.8941872269
serial_unit,1,440,2, 139.1363890469
serial_steps,1,440,2, 138.8584640697
serial_unit,1,440,3, 139.0761512518
serial_steps,1,440,3, 138.8541428447
serial_unit,1,440,4, 139.0766041055
serial_steps,1,440,4, 138.8471945152
serial_unit,1,440,5, 139.1201243103
serial_steps,1,440,5, 138.8564316258
serial_unit,1,440,6, 139.0931906104
serial_steps,1,440,6, 138.8725196049
serial_unit,1,440,7, 139.0905289799
serial_steps,1,440,7, 138.8476802483
serial_unit,1,440,8, 139.0852301866
serial_steps,1,440,8, 138.8180924580
serial_unit,1,440,9, 139.1611305252
serial_steps,1,440,9, 138.8450420201
serial_unit,1,440,10, 139.0944389030
serial_steps,1,440,10, 138.8397850469
serial_unit,1,440,11, 139.8016242161
serial_steps,1,440,11, 140.7506475970
serial_unit,1,440,12, 139.0939785764
serial_steps,1,440,12, 138.8544010818
serial_unit,1,440,13, 139.0702206641
serial_steps,1,440,13, 138.8505269438
serial_unit,1,440,14, 139.0865527913
serial_steps,1,440,14, 138.8356479555
serial_unit,1,440,15, 139.0755513161
serial_steps,1,440,15, 138.8382099792
