program,cores,problem_size,trial,execution_time
task_parallel_transpose,4,1600,9, 4.8896490857
for_parallel,8,1600,9, 5.7878088281
task_parallel,8,1600,9, 5.7850097716
for_parallel_transpose,8,1600,9, 2.5015360266
task_parallel_transpose,8,1600,9, 2.5774618834
for_parallel,16,1600,9, 2.9312463254
task_parallel,16,1600,9, 2.9389630705
for_parallel_transpose,16,1600,9, 1.2798568532
task_parallel_transpose,16,1600,9, 1.4197943807
for_parallel,32,1600,9, 1.5401635990
task_parallel,32,1600,9, 1.5182569623
for_parallel_transpose,32,1600,9, 0.7076779902
task_parallel_transpose,32,1600,9, 0.8635975495
for_parallel,4,1600,10, 11.2746699154
task_parallel,4,1600,10, 11.7984914407
for_parallel_transpose,4,1600,10, 4.7585632801
task_parallel_transpose,4,1600,10, 4.8708824441
for_parallel,8,1600,10, 5.7402873263
task_parallel,8,1600,10, 5.7892512083
for_parallel_transpose,8,1600,10, 2.4747937024
task_parallel_transpose,8,1600,10, 2.5782798454
for_parallel,16,1600,10, 2.9518316239
task_parallel,16,1600,10, 2.9732781649
for_parallel_transpose,16,1600,10, 1.3100376129
task_parallel_transpose,16,1600,10, 1.4257904217
for_parallel,32,1600,10, 1.5360474735
task_parallel,32,1600,10, 1.5305323228
for_parallel_transpose,32,1600,10, 0.6980629563
task_parallel_transpose,32,1600,10, 0.8614870682
for_parallel,4,1600,11, 11.4728503898
task_parallel,4,1600,11, 11.5034869164
for_parallel_transpose,4,1600,11, 4.8613515869
task_parallel_transpose,4,1600,11, 4.8620343730
for_parallel,8,1600,11, 5.7441221699
task_parallel,8,1600,11, 5.7813126519
for_parallel_transpose,8,1600,11, 2.4471543357
task_parallel_transpose,8,1600,11, 2.5636594221
for_parallel,16,1600,11, 2.9299543574
task_parallel,16,1600,11, 2.9247264192
for_parallel_transpose,16,1600,11, 1.2992733344
task_parallel_transpose,16,1600,11, 1.4143730775
for_parallel,32,1600,11, 1.5354116186
task_parallel,32,1600,11, 1.5578148440
for_parallel_transpose,32,1600,11, 0.7074298263
task_parallel_transpose,32,1600,11, 0.8671525046
for_parallel,4,1600,12, 11.3010387272
task_parallel,4,1600,12, 11.2755554616
for_parallel_transpose,4,1600,12, 4.7549207136
task_parallel_transpose,4,1600,12, 4.8761435598
for_parallel,8,1600,12, 5.6867763400
task_parallel,8,1600,12, 5.8742992282
for_parallel_transpose,8,1600,12, 2.4518299848
task_parallel_transpose,8,1600,12, 2.5649865195
for_parallel,16,1600,12, 2.9667858109
task_parallel,16,1600,12, 2.9256769344
for_parallel_transpose,16,1600,12, 1.2841625661
task_parallel_transpose,16,1600,12, 1.4185486883
for_parallel,32,1600,12, 2.2766718119
task_parallel,32,1600,12, 1.5290243402
for_parallel_transpose,32,1600,12, 0.6987074912
task_parallel_transpose,32,1600,12, 0.8805204704
