program,cores,problem_size,trial,execution_time
parallel,4,100000000,7, 31.6069498410
parallel_rand_r,4,100000000,7, 14.4402375530
parallel,8,100000000,7, 25.4903931270
parallel_rand_r,8,100000000,7, 8.6799454160
parallel,16,100000000,7, 22.3845525490
parallel_rand_r,16,100000000,7, 15.0380913580
parallel,32,100000000,7, 25.8371900700
parallel_rand_r,32,100000000,7, 21.0668754600
parallel,4,100000000,8, 32.1321195780
parallel_rand_r,4,100000000,8, 14.1743492890
parallel,8,100000000,8, 25.7347041820
parallel_rand_r,8,100000000,8, 7.9974658470
parallel,16,100000000,8, 22.4347569340
parallel_rand_r,16,100000000,8, 14.2917388870
parallel,32,100000000,8, 26.6056695530
parallel_rand_r,32,100000000,8, 20.7189598190
parallel,4,100000000,9, 32.0622971230
parallel_rand_r,4,100000000,9, 14.2020013410
parallel,8,100000000,9, 25.6010352420
parallel_rand_r,8,100000000,9, 8.4526266000
parallel,16,100000000,9, 24.3650860440
parallel_rand_r,16,100000000,9, 13.4120651260
parallel,32,100000000,9, 24.8758191620
parallel_rand_r,32,100000000,9, 20.5820580320
parallel,4,100000000,10, 32.3725437890
parallel_rand_r,4,100000000,10, 14.2306558240
parallel,8,100000000,10, 26.3526968230
parallel_rand_r,8,100000000,10, 8.3816435190
parallel,16,100000000,10, 23.9063841620
parallel_rand_r,16,100000000,10, 16.1555168980
parallel,32,100000000,10, 24.8172228910
parallel_rand_r,32,100000000,10, 20.8963036090
parallel,4,100000000,11, 32.1663183550
parallel_rand_r,4,100000000,11, 14.2118414010
parallel,8,100000000,11, 24.1872949760
parallel_rand_r,8,100000000,11, 10.5272805260
parallel,16,100000000,11, 22.0076662110
parallel_rand_r,16,100000000,11, 15.5177092700
parallel,32,100000000,11, 24.8699589440
parallel_rand_r,32,100000000,11, 21.0316467980
parallel,4,100000000,12, 32.2374237550
parallel_rand_r,4,100000000,12, 14.2718672510
parallel,8,100000000,12, 25.1433427320
parallel_rand_r,8,100000000,12, 9.3158498370
parallel,16,100000000,12, 24.2196226880
parallel_rand_r,16,100000000,12, 14.1830963170
parallel,32,100000000,12, 23.4133818780
parallel_rand_r,32,100000000,12, 21.0160886600
parallel,4,100000000,13, 32.2601974120
parallel_rand_r,4,100000000,13, 14.1719939090
parallel,8,100000000,13, 25.5490731160
parallel_rand_r,8,100000000,13, 11.1318306320
parallel,16,100000000,13, 22.3713653970
parallel_rand_r,16,100000000,13, 16.5928383440
parallel,32,100000000,13, 26.2503363160
parallel_rand_r,32,100000000,13, 21.2035153820
